center_frequency,feed_center,feed_h,feed_r1,freq_step,ground_thickness,lumpedport_D,lumpedport_r,num_of_freq_points,patch_length,patch_name,patch_width,signal_layer_thickness,start_frequency,stop_frequency,sub_high,sub_length,sub_width,sweep_type,unit,Directivity,Directivity_Phi,Directivity_Theta,Directivity_Total,Directivity_dB,Gain,Gain_Phi,Gain_Theta,Gain_Total,Gain_dB,Phi(deg),RealizedGain,RealizedGain_Phi,RealizedGain_Theta,RealizedGain_Total,RealizedGain_dB,Theta(deg),_极值列,_极值数值,_极值类型,rEPhi_Imag,rEPhi_Real,rETheta_Imag,rETheta_Real,rETotal,Freq [GHz],_最小值,_最小值所在列名,"dB(S(ground_T1,ground_T1)) []"
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.84331383835436,Patch,22.405188018047,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.556401057964464,0.03134081524454746,4.525060242719917,4.556401057964464,6.586219440275754,4.336117037350405,0.029825610436286894,4.306291426914119,4.336117037350405,6.371009958526289,-5.0,0.17040939956787093,0.001172146490146075,0.1692372530777249,0.17040939956787093,-7.685064537719444,5.0,RealizedGain,0.17040939956787093,max,-0.004985199629335585,0.026047115916526663,-0.057827144866441554,0.31337001357668276,0.31976248772388555,2.905,-5.84338431327091,"dB(S(ground_T1,ground_T1)) []",-5.84338431327091
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,41.48425168430941,Patch,57.38026705556695,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.744851695555304,0.5201717880174667,4.224679907537836,4.744851695555304,6.76222642725688,4.565800688175858,0.5005426639413357,4.065258024234521,4.565800688175858,6.595169492228353,-20.0,0.16939120553132433,0.018570132832223557,0.15082107269910075,0.16939120553132433,-7.711091411621189,0.0,RealizedGain,0.16939120553132433,max,0.003575130675148317,-0.105496732827579,0.01165860586396736,-0.3005974924271214,0.3188057680481999,2.215,-16.5084215062715,"dB(S(ground_T1,ground_T1)) []",-16.5084215062715
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,41.54544876250692,Patch,29.986558663091813,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.280440380034063,1.3277998930748438,3.952640486959219,5.280440380034063,7.226701434889926,5.04767537587639,1.2692696710879174,3.7784057047884727,5.04767537587639,7.030914169573767,-150.0,0.4007854248445854,0.10078001188438064,0.3000054129602047,0.4007854248445854,-3.9708808061552703,0.0,RealizedGain,0.4007854248445854,max,-0.07286407683124926,-0.2348622106887925,0.118000316499774,0.4075333284475324,0.4903844616132001,2.32,-7.39963858711664,"dB(S(ground_T1,ground_T1)) []",-7.39963858711664
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.70816865069959,Patch,35.593314381097294,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.5312532124587572,2.5094796249135634,1.021773587545194,3.5312532124587572,5.479288602509409,3.242987644094777,2.304624145328783,0.9383634987659945,3.242987644094777,5.109452939977709,-95.0,0.04767191836819322,0.0338779749363331,0.01379394343186012,0.04767191836819322,-13.21737371254053,15.0,RealizedGain,0.04767191836819322,max,-0.0017024920118461607,-0.1425635485086866,-0.08992272376535808,0.013800898283146965,0.16912665338509392,2.06,-8.08449377441018,"dB(S(ground_T1,ground_T1)) []",-8.08449377441018
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.82515997307424,Patch,46.41969698086947,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.250109010983761,0.3772460134157559,1.872862997568006,2.250109010983761,3.5220355887664527,2.036736604769784,0.3414726845573653,1.6952639202124191,2.036736604769784,3.089348687196649,25.0,0.02362614461532949,0.003961083140865437,0.019665061474464066,0.02362614461532949,-16.266071420534168,5.0,RealizedGain,0.02362614461532949,max,-0.0033603015640652663,0.048635524564211476,-0.0007698246788232685,-0.10862192333623209,0.11906309560705987,2.0,-9.74886415880807,"dB(S(ground_T1,ground_T1)) []",-9.74886415880807
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,29.440275367403558,Patch,50.51811310372349,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.228877215142632,0.0014533178543201398,4.22742389728831,4.228877215142632,6.262250756505306,4.149585767358708,0.0014260681445516369,4.148159699214154,4.149585767358708,6.180047454038396,0.0,0.13278674455547865,4.5634180625652385e-05,0.13274111037485292,0.13278674455547865,-8.768452762762545,5.0,RealizedGain,0.13278674455547865,max,0.0013476980550934344,-0.0050561708226346015,-0.08395630205710566,0.2694399412225144,0.28226569705603866,3.0,-8.47585761963907,"dB(S(ground_T1,ground_T1)) []",-8.47585761963907
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.191509452708296,Patch,35.10799203390462,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.521876067220711,0.040558135083316654,4.481317932137393,4.521876067220711,6.553186552982079,4.419397289493329,0.03963897054885055,4.379758318944477,4.419397289493329,6.453630449836593,5.0,0.1560047243191145,0.0013992556603744243,0.15460546865874006,0.1560047243191145,-8.06862249628518,5.0,RealizedGain,0.1560047243191145,max,0.008270412320443246,-0.02777000999985341,-0.06496166542364615,0.2975658727735738,0.3059494072382795,2.93,-16.4576647114873,"dB(S(ground_T1,ground_T1)) []",-16.4576647114873
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.87045149426499,Patch,29.501620231044875,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.4899533338160165,0.03872740362247947,4.451225930193536,4.4899533338160165,6.522418272012036,4.328153213678502,0.03733182150995768,4.290821392168544,4.328153213678502,6.363026260997558,5.0,0.14412750201549412,0.001243149656281591,0.1428843523592125,0.14412750201549412,-8.412531403939242,5.0,RealizedGain,0.14412750201549412,max,0.003194574977707181,-0.027123828213741936,-0.057655790444912786,0.28706870428390363,0.29407233551853157,2.965,-9.87518017823475,"dB(S(ground_T1,ground_T1)) []",-9.87518017823475
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.93215682022367,Patch,49.94686231571066,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.9562194218296485,0.02532047908872003,4.930898942740929,4.9562194218296485,6.951505252222608,4.939010326614962,0.02523256075855087,4.913777765856412,4.939010326614962,6.936399341970223,5.0,0.4267304922195327,0.0021800932495387947,0.42455039896999397,0.4267304922195327,-3.698463233240845,5.0,RealizedGain,0.4267304922195327,max,0.011249705010601305,-0.03437340401401794,-0.215269958397508,0.4565031058023648,0.5060082285516772,2.75,-16.6391202602931,"dB(S(ground_T1,ground_T1)) []",-16.6391202602931
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,48.137125676081915,Patch,56.83278975870851,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,1.8467027338772781,1.1103683954760732,0.7363343384012051,1.8467027338772781,2.6639699212298225,1.6775391246671458,1.008655260012616,0.6688838646545298,1.6775391246671458,2.246726578597488,90.0,0.021975762533139608,0.01321338390616527,0.00876237862697434,0.021975762533139608,-16.580560464844872,30.0,RealizedGain,0.021975762533139608,max,-0.01978859157574976,0.08681375907285682,-0.07208302366857046,-0.007847849081267708,0.11482930008198217,2.0,-6.73852779911139,"dB(S(ground_T1,ground_T1)) []",-6.73852779911139
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.7725482185108,Patch,48.41074458124557,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.206975024403052,0.15258687784680489,2.0543881465562466,2.206975024403052,3.437974184243142,2.01506415271583,0.13931845368621318,1.8757456990296164,2.01506415271583,3.0428887714064063,-15.0,0.02317323775623205,0.0016021622173914515,0.02157107553884059,0.02317323775623205,-16.35013282505748,0.0,RealizedGain,0.02317323775623205,max,0.003185577363633979,-0.03084107771446089,0.0104680718071449,-0.1132844636874076,0.11791636959316645,2.0,-10.8587071472242,"dB(S(ground_T1,ground_T1)) []",-10.8587071472242
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,38.82389512747689,Patch,43.665208982887215,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.56776769171665,1.8490200582929714,3.7187476334236775,5.56776769171665,7.456811065755139,5.558964896947137,1.8460967064221523,3.7128681905249845,5.558964896947137,7.449939316190078,-145.0,2.812836237855251,0.9341249334496091,1.878711304405642,2.812836237855251,4.49144448458807,0.0,RealizedGain,2.812836237855251,max,-0.4894698867264844,-0.5664868880565899,0.6957744906570523,0.8019670798955039,1.2991310570674843,2.44,-19.1132441795838,"dB(S(ground_T1,ground_T1)) []",-19.1132441795838
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.76060919225537,Patch,58.29432857569479,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.012408558210448,3.0281348922261097e-05,5.012378276861527,5.012408558210448,7.000464628298634,5.053864568842264,3.0531796168986556e-05,5.053834037046096,5.053864568842264,7.0362359971437645,0.0,0.6721639876560211,4.060728890475213e-06,0.6721599269271307,0.6721639876560211,-1.7252475931853763,5.0,RealizedGain,0.6721639876560211,max,-0.001020282227307416,0.001181320833297252,-0.33369740825193317,0.540325362323103,0.6350652674634194,2.695,-10.2650188566449,"dB(S(ground_T1,ground_T1)) []",-10.2650188566449
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.18424730561391,Patch,43.122070120287376,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.932546896816326,0.0314211249443958,4.90112577187193,4.932546896816326,6.93071223053824,4.913403765263352,0.031299180086914305,4.882104585176437,4.913403765263352,6.913824543079809,5.0,0.3798061110548571,0.002419426620718476,0.3773866844341386,0.3798061110548571,-4.204380517736942,5.0,RealizedGain,0.3798061110548571,max,0.013961982421931342,-0.03545071535216724,-0.15791192780151103,0.4488888150216426,0.4773772463845075,2.75,-35.9992541218953,"dB(S(ground_T1,ground_T1)) []",-35.9992541218953
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,38.22301678429288,Patch,48.6281331583151,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.623648613475153,0.36455885765290813,5.259089755822244,5.623648613475153,7.500181765216664,5.646206095454572,0.36602116983262684,5.280184925621945,5.646206095454572,7.517567265358542,-165.0,4.645133754730476,0.3011256164213021,4.3440081383091735,4.645133754730476,6.669982238420486,0.0,RealizedGain,4.645133754730476,max,-0.3659198816532985,-0.2162920863361691,1.388274317673321,0.824112071512132,1.6694747419245848,2.47,-28.8438537898427,"dB(S(ground_T1,ground_T1)) []",-28.8438537898427
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.6968382698405,Patch,36.01569021655901,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.859492680429796,0.0017909054542615819,4.857701774975534,4.859492680429796,6.865909323095645,4.810324120425447,0.0017727849943533702,4.808551335431094,4.810324120425447,6.8217434019291625,0.0,0.285252220341229,0.00010512615016515484,0.2851470941910639,0.285252220341229,-5.447709664428212,5.0,RealizedGain,0.285252220341229,max,-0.006808366002717674,0.004089416642780241,-0.11579798051069795,0.39709333274258435,0.4137092751861795,2.8,-15.3311763229331,"dB(S(ground_T1,ground_T1)) []",-15.3311763229331
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,38.53332725102688,Patch,51.58933548927691,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.629918730531372,0.17095137214158054,5.458967358389789,5.629918730531372,7.505021257329596,5.646601425044015,0.17145793887095248,5.47514348617306,5.646601425044015,7.517871334048257,10.0,3.239455237547751,0.09836541953026545,3.141089818017485,3.239455237547751,5.104719832872667,0.0,RealizedGain,3.239455237547751,max,0.1604445497926469,0.1824231032520213,-0.9259273036997087,-1.013586167926631,1.3941732079290106,2.45,-19.9528862952107,"dB(S(ground_T1,ground_T1)) []",-19.9528862952107
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.41686069211569,Patch,43.69212037456787,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.569090365098006,0.0009542480709085075,4.5681361170271,4.569090365098006,6.59829747391519,4.532827743152784,0.0009466746735203447,4.531881068479265,4.532827743152784,6.563692152820125,0.0,0.17134088869117522,3.578430265906903e-05,0.17130510438851623,0.17134088869117522,-7.661389848807621,5.0,RealizedGain,0.17134088869117522,max,-0.0017494178006470405,0.004290760396674738,-0.08927218260265452,0.30792200558308597,0.3206352369849181,2.93,-35.2580264317059,"dB(S(ground_T1,ground_T1)) []",-35.2580264317059
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.4353437622022,Patch,55.54078781238734,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.837536629368836,0.040704961791678165,4.796831667577159,4.837536629368836,6.846242664760705,4.861845858662147,0.040909509338370016,4.820936349323777,4.861845858662147,6.8680118573034505,5.0,0.38700293034950695,0.003256396943334253,0.38374653340617265,0.38700293034950695,-4.122857465319859,5.0,RealizedGain,0.38700293034950695,max,0.019843872248555734,-0.039498163638841656,-0.20970533129736302,0.43159821420109684,0.4818788526930502,2.77,-11.4921981150865,"dB(S(ground_T1,ground_T1)) []",-11.4921981150865
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.8917524100221,Patch,53.236436996412785,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.418481177167819,3.662102776876494,1.7563784002913239,5.418481177167819,7.338775690452178,5.305123830365146,3.5854897480715473,1.7196340822935976,5.305123830365146,7.246955255072231,125.0,0.3803773786371809,0.2570796149367299,0.12329776370045092,0.3803773786371809,-4.197853188249769,0.0,RealizedGain,0.3803773786371809,max,0.03141224064184708,0.3914903243218108,0.0210071678862969,0.2711809358856852,0.4777361238070417,2.29,-20.6360520387058,"dB(S(ground_T1,ground_T1)) []",-20.6360520387058
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.03870929315222,Patch,58.10346554835211,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.4115355383383745,0.9652583613367873,4.446277177001587,5.4115355383383745,7.3332051486705305,5.500488478996821,0.9811249428509916,4.519363536145828,5.500488478996821,7.404012593692797,-155.0,4.283230378594824,0.7640019929980671,3.5192283855967563,4.283230378594824,6.317714340654278,0.0,RealizedGain,4.283230378594824,max,-0.6606031945403522,0.1483759235146258,1.411923889276049,-0.3435952679377509,1.603121571364242,2.53,-11.6001654944969,"dB(S(ground_T1,ground_T1)) []",-11.6001654944969
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.09191565109012,Patch,42.04229219840227,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.7181946873453064,2.5217565902238492,0.19643809712145746,2.7181946873453064,4.342805593176444,2.4827605018272094,2.303336728078477,0.1794237737487328,2.4827605018272094,3.9493482758860616,70.0,0.03153105837320556,0.029252376446596656,0.002278681926608906,0.03153105837320556,-15.01261451455437,5.0,RealizedGain,0.03153105837320556,max,-0.006100704817378146,0.13234281531077688,-0.009788387799676236,-0.03565710070179038,0.13754664928607185,2.025,-9.47899524559439,"dB(S(ground_T1,ground_T1)) []",-9.47899524559439
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.083328771416284,Patch,46.37099447204098,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.832632454832465,0.3270057529929179,4.505626701839545,4.832632454832465,6.841837661904008,4.595738707046561,0.3109760592187553,4.284762647827803,4.595738707046561,6.62355328694728,-165.0,0.14062960443562475,0.009515867412093912,0.13111373702353077,0.14062960443562475,-8.51923244823692,0.0,RealizedGain,0.14062960443562475,max,-0.001061200350765922,-0.0755548066783393,0.007739110187765266,0.2803751089881896,0.2904819280523718,2.205,-22.1533746806813,"dB(S(ground_T1,ground_T1)) []",-22.1533746806813
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.885085581817016,Patch,39.67793938875682,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.3817579239125015,0.0007588248210486766,5.380999099091452,5.3817579239125015,7.309241589287694,5.374244999867951,0.0007577655030109168,5.37348723436494,5.374244999867951,7.303174610672584,-180.0,2.309850500943245,0.000325687613194092,2.309524813330051,2.309850500943245,3.635838722226828,0.0,RealizedGain,2.309850500943245,max,0.001988591045772238,0.01383700391386086,0.8223654269797522,-0.8422960516907632,1.1772607830710657,2.575,-18.219295650955,"dB(S(ground_T1,ground_T1)) []",-18.219295650955
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.218874916521855,Patch,54.88180804374344,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.4562672177065625,2.243827158482884,3.212440059223679,5.4562672177065625,7.368956315042893,5.4967697315177455,2.260483351599936,3.23628637991781,5.4967697315177455,7.401075440558086,-40.0,4.665108471139111,1.918472220502866,2.746636250636245,4.665108471139111,6.688617462324618,0.0,RealizedGain,4.665108471139111,max,-1.047590370179082,0.2316567872743817,-1.256084378987166,0.2650898115795184,1.6730603773089223,2.525,-15.1298676676287,"dB(S(ground_T1,ground_T1)) []",-15.1298676676287
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.3138634897299,Patch,46.500398108737,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.336870112058122,1.3522215136235827,3.984648598434539,5.336870112058122,7.272866331384456,5.336870112058122,1.3522215136235827,3.984648598434539,5.336870112058122,7.272866331384456,150.0,1.6410875594578727,0.4158081154392517,1.2252794440186208,1.6410875594578727,2.151317532498812,0.0,RealizedGain,1.6410875594578727,max,0.3100659077113648,-0.3915991314803748,0.5287546577255791,-0.6749840725742294,0.9923082853611792,2.6,-30.014785304809,"dB(S(ground_T1,ground_T1)) []",-30.014785304809
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.170841969270015,Patch,26.541832315424195,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.346960259450778,0.53106351972803,3.8158967397227475,4.346960259450778,6.381856698250383,3.9671287804696425,0.484659911208105,3.482468869261537,3.9671287804696425,5.984762987195648,160.0,0.08172285287767463,0.009983994170886962,0.07173885870678764,0.08172285287767463,-10.876564809112818,0.0,RealizedGain,0.08172285287767463,max,0.009716277312780406,0.07678627211961836,0.02336332153337351,0.2061516056025601,0.22143817854297895,2.15,-5.0434330474984,"dB(S(ground_T1,ground_T1)) []",-5.0434330474984
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,40.612860962677516,Patch,50.88782734672693,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.219255855090134,1.6371676706263427,3.5820881844637924,5.219255855090134,7.176085870892653,5.052475122878608,1.5848521623544483,3.46762296052416,5.052475122878608,7.03504183835408,-35.0,0.2687916765371419,0.08431413503725665,0.18447754149988532,0.2687916765371419,-5.705841838695438,0.0,RealizedGain,0.2687916765371419,max,-0.00922991253100016,-0.2247320216520281,-0.01530110205047506,-0.3323477227998187,0.4015953254400775,2.26,-25.0876878867998,"dB(S(ground_T1,ground_T1)) []",-25.0876878867998
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.75912135033202,Patch,43.09557385694619,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.901611658547025,0.030847181366135224,4.870764477180891,4.901611658547025,6.903389003001948,4.872989108716094,0.03066705183990962,4.842322056876185,4.872989108716094,6.877954407205545,-5.0,0.3337997539470524,0.0021006930510338085,0.33169906089601864,0.3337997539470524,-4.765139877870201,5.0,RealizedGain,0.3337997539470524,max,-0.009992370825920308,0.03406755127907948,-0.14377931777817463,0.42231698170270415,0.4475316422110451,2.78,-31.8734469149944,"dB(S(ground_T1,ground_T1)) []",-31.8734469149944
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.90208260190167,Patch,59.30227438444842,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,1.8604020359095985,0.8992855711246471,0.9611164647849508,1.8604020359095985,2.6960680610491665,1.7074922795334673,0.825371688566457,0.8821205909670098,1.7074922795334673,2.3235874868528725,95.0,0.02492938728118862,0.012050426653070271,0.01287896062811834,0.02492938728118862,-16.032883955302758,35.0,RealizedGain,0.02492938728118862,max,-0.017592453154257726,0.0831921385837539,-0.08624422284646831,-0.01701447773123643,0.12230284034715341,2.0,-18.2849800556397,"dB(S(ground_T1,ground_T1)) []",-18.2849800556397
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,37.88932169994447,Patch,58.13135209661131,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.501857233794349,2.7659280505852064,2.735929183209142,5.501857233794349,7.405093168097983,5.548848643419595,2.789551865689069,2.7592967777305253,5.548848643419595,7.442028786753716,-135.0,4.742600935530729,2.3842299796044473,2.35837095592628,4.742600935530729,6.76016582634511,0.0,RealizedGain,4.742600935530729,max,-1.05429192683194,-0.5648364568250677,1.049527756979115,0.559953031544687,1.6868988114725196,2.48,-12.1878823473621,"dB(S(ground_T1,ground_T1)) []",-12.1878823473621
